Codigo,Código Barra 1,Código Barra 2,Producto nombre 1,Producto nombre 2,precio por caja,precio por paquete,Categoria,creador
SS5108,,,SS5108 （11合1）理容套装,SEP DE TIJIRAS,9500.000,10500.000,,2046
BZ628,,,BZ628理发剪,MAQUINA PARA CORTAPELO,7000.000,7700.000,61沙龙系列--电动理发剪 剃须刀 maquina de afeitar y cortar cabel,2046
SS6189,,,SS6189宠物剪,AFEITADORA PARA MASCOTAS,4400.000,4840.000,,2046
SS3918,,,SS3918理发剪,AFEITADORA PARA CORTAPELO,2000.000,2200.000,,2046
SS3708,,,SS3708理发剪,AFEITADORA PARA MASCOTAS,2800.000,3200.000,,2046
BAY690,,,BAY690理发套装,SEP DE TIJIRAS,9500.000,10500.000,,2046
BAY790,,,BAY790理发套装,SEP DE TIJIRAS,13000.000,14000.000,,2046
PH230,,,PH230宠物热风梳,PEINE DE AIRE CALIENTE PARA MASCOTAS,10450.000,11500.000,,2046
WK303,,,WK303剃须刀,AFEITADORA DE BARBA,7000.000,7700.000,,2046
FS3188,,,FS3188三合一剃须刀,AFEITADORA DE BARBA,3900.000,4400.000,,2046
BAY680,,,BAY680理发套装,AFEITADORA PARA CORTAPELO,9500.000,10500.000,,2046
F4,,,F4理发剪,AFEITADORA PARA CORTAPELO,10780.000,11860.000,,2046
YH1008,7891165310089,,手袋,NECESER DE COSMETICOS,1980.000,2180.000,,2046
XP05421,2026732054218,,香蕉型锉条50PCS,LIMAS 50PCS,5000.000,5500.000,,2046
YB0171,0202673201719,,洗甲笔,REMOVEDOR DE ACRILICA,1490.000,1800.000,,2046
XP05422,020267325422,,星空纸,PAPEL DE CIELO ESTRELLADO,800.000,900.000,,2046
XP05423,020267325423,,指甲粉,GLITER PARA UNAS,880.000,970.000,,2046
9017,6918120090174,,6D假睫毛,PESTANAS POSTIZAS,720.000,790.000,,2046
8065,6971626280650,,3副装印6D标6030毛,PESTANAS POSTIZAS,880.000,970.000,,2046
6036,6971626271645,,包装8D假睫毛6030毛,PESTANAS POSTIZAS,610.000,670.000,,2046
6002,6971626271539,,5D假睫毛6015毛贴5D标,PESTANAS POSTIZAS,610.000,670.000,,2046
9001,6918080090016,,包装 6015 6D毛 印6D型号标,PESTANAS POSTIZAS,830.000,910.000,,2046
YZX5,,,洁木棒50pcs,PALOLLOS PARA UNAS,610.000,670.000,,2046
YZX8,,,扇形色版圆头自然,Muestras de esmalte de u?as,770.000,850.000,,2046
YZX9,,,扇形色版3节方头自然,Muestras de esmalte de u?as,830.000,910.000,,2046
YZX10,,,带柄太阳色版自然,,1050.000,1160.000,,2046
YZX11,,,卸甲夹3.5.4.8.9.10,PINZAS PARA QUITA ESMALTA PERMANENTE 10PCS,830.000,910.000,,2046
YZX12,,,三面黑色豆腐块迷你型 50个装,PULIDOR DE UÑAS,2000.000,2200.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
YZX16,,,海绵搓菱形 10PCS,LIMAS10PCS,1980.000,2180.000,,2046
YZX17,,,海绵搓方形10PCS,LIMAS 10PCS,1980.000,2180.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
YZX18,,,海绵搓半形 10PCS,LIMAS 10PCS,1980.000,2180.000,,2046
YZX20,,,星空纸混款2组6个装,,900.000,1000.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
YZX7,,,扇形色版方头自然,Muestras de esmalte de u?as,770.000,850.000,,2046
GHY101315,2854010131500,,电热帽                 220V/圆插,gorro termico,2500.000,2800.000,,2046
DGSE4A,,,防滑垫,,10890.000,11980.000,,2046
6015,6971626271409,,6D假睫毛,PESTANAS POSTIZAS,830.000,910.000,,2046
GHY101520,,,剪刀两件套,TIJERAS DE 2 PIEZAS,1820.000,2000.000,,2046
GHY001,0285406875036,,折叠吹风机,BOQUILLA ONDULADORA DE SECADOR,4000.000,4800.000,,2046
YC02,,,纸托 1包100片,MOLDES PARA UNAS 100PCS,850.000,900.000,,2046
YC03,,,纸托 1包100片,MOLDES PARA UNAS 100PCS,700.000,800.000,,2046
YC04,,,纸托 1包100片,MOLDES PARA UNAS 100PCS,870.000,960.000,,2046
YC07,,,纸托 1包100片,MOLDES PARA UNAS 100PCS,750.000,800.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
XP018,'0202673201818,,一百片亚克力,TIPS DE UÑAS DE MANICURA,770.000,900.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
ZJYCJ1,6972115810116,,水晶延长胶15ml 美甲光疗胶膏状免纸托,,1100.000,1270.000,,2046
MJYLAXB,,,美甲指甲油拉线笔 画花笔 指甲油 彩绘笔,,550.000,630.000,,2046
MSSUNY1,6954213725141,,美甲灯,LAMPARA PARA UNAS,13500.000,14500.000,,2046
MSSUNX7PLUS,6954213725585,,美甲灯,LAMPARA PARA UNAS,8000.000,8800.000,,2046
XP021,020267320211,,XP021大号钢板套装,TIMBRE DE UNAS,1650.000,1820.000,,2046
XP022,020267320221,,XP022小号钢板套装,TIMBRE DE UNAS,650.000,720.000,,2046
XP0531,0202673205310,,XP0531星空胶,PEGAMENTO PARA PEGATINAS DE ESTRELLAS,440.000,480.000,,2046
XP5431,2026732054317,,60163彩色洗甲棉,PAÑO LIMPIA UÑAS,880.000,1100.000,45美甲系列--修甲工具 set de manicura corta cuticula,2046
XP5432,2026732054317,,蓝标洗甲棉,ALGODON SIN PELUSA,880.000,1100.000,40美甲系列--美甲工具 纸托 手枕 papel de molde para unas,2046
XP0181,20267301818,,防盗贴,PROTECTOR DE ESMALTE,1800.000,2200.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
ZJQ313061,6911183130610,,大小号镜光指甲钳套装弯面2PCS,CORTAUNAS,830.000,910.000,,2046
MRJ312001,6911183120017,,砂光美容剪A平1PC,,500.000,550.000,,2046
MRJ312076,6911183120765,,A嘴带梳眉剪套装混色2PCS,TRAJE DE PEINADO DE CEJAS,730.000,800.000,,2046
ZJQ313046,6911183130467,,半胶一字剪混色1PC,CORTAR MODELO DE UNAS POSTIZAS,1080.000,1190.000,,2046
ZJQ313209,6911183132096,,镜光波浪柄一字剪1PC,CORTAR MODELO DE UNAS POSTIZAS,1210.000,1330.000,,2046
MJ314902,6911183149025,,镜光橫纹平斜口眉夹套装2PCS,PINZA DE CEJAS,730.000,900.000,,2046
SPJ316063,6911183160631,,镜光单弹死皮剪1PC,CORTAS CUTICULA,1090.000,1200.000,,2046
SPJ316117,6911183161171,,胶柄死皮剪混色1PC,CORTAS CUTICULA,1930.000,2120.000,,2046
MRJ312095,6911183120956,,理发剪平剪1PC,TIHERAS DE PELUQUERO,1650.000,1820.000,,2046
GMD311906,6911183119066,,刮眉刀混色15CM3PCS,NAVAJAS,610.000,670.000,,2046
GMD311901,6911183119011,,可卸刀头修眉刀混色14CM3PCS,NAVAJAS,610.000,670.000,,2046
DZB330019,6911183300198,,双头美甲笔套装刷毛头3PCS混色,PLUMA DE UNAS,580.000,600.000,,2046
JP320013,6911183200139,,双面脚锉混色1PC,LIMAS,750.000,830.000,,2046
TZ328186,6911183281862,,睫毛夹套装3PCS,JUEGO DE RIZADOR DE PESTANAS 3PCS,750.000,830.000,,2046
TZ328227,6911183282272,,套装（2PCS）死皮剪钢推指甲锉,CONJUNTO DE CORTE DE UNAS 2PCS,940.000,1030.000,,2046
TZ328060,6911183280605,,套装5PCS（指甲锉灯笼柄+牛角刷+美容剪塑料柄+指甲钳镜光斜口+死皮锉）,CONJUNTO DE CORTE DE UNAS 5PCS,1090.000,1200.000,,2046
TZ328224,6911183282241,,套装（7PCS）死皮剪指甲锉指甲剪死皮叉钢推分指器指甲刷,CONJUNTO DE CORTE DE UNAS7PCS,1380.000,1520.000,,2046
TZ328078,6911183280780,,套装5PCS（菱形脚挫+脚刨+5片装刀片+死皮叉+指甲钳）,CONJUNTO DE CORTE DE UNAS 5PCS,1930.000,2120.000,46美甲系列--美甲死皮剪 CORTA DE UNA,2046
YYS340902,6911183409020,,睫毛卷10CM6PCS,,300.000,300.000,,2046
YYS340008,6911183400089,,双头弧形眼影刷4.6CM6PCS,BROCHA DE SOMBRA DE OJOS4.6CM6PCS,280.000,300.000,,2046
YYS340903,6911183409037,,钢管眼影刷11.5CM6PCS,BROCHA DE SOMBRA DE OJOS11.5CM6PCS,350.000,400.000,,2046
YYS340001,6911183119066,,单头眼影刷4.8CM12PCS,BROCHA DE SOMBRA DE OJOS4.8CM12PCS,420.000,500.000,,2046
SH0721,MP12022779782,,10支钻石刷,SET DE BROCHA10PCS,2040.000,2240.000,,2046
SH0722,MP12022783785,,4支钻石刷,SET DE BROCHA4PCS,1100.000,1210.000,,2046
6210B,MP12022472474,,眼影,SOMBRA,720.000,790.000,,2046
6350B,MP12022448,,眉粉,POLVO PARA CEJAS,880.000,970.000,,2046
P101,MP12022449451,,高光,ILUMINADOR,1100.000,1210.000,,2046
6131,MP12022463465,,高光,ILUMINADOR,1320.000,1450.000,,2046
6180B,MP12022452456,,眼影,SOMBRA,3300.000,3630.000,,2046
6367,MP12022446467,,眼影,SOMBRA,2200.000,2420.000,,2046
6186A,MP12022459462,,腮红,BLUSHER,1320.000,1450.000,,2046
6369,6915645612010,,口红,LABIAL EN BARRA,750.000,900.000,,2046
5801,MP12022444445,,高光,ILUMINADOR,880.000,970.000,,2046
6387,MP12022466468,,眼影  12个一盒,SOMBRA,940.000,1030.000,,2046
6437,MP12022469471,,亮片眼影,SOMBRA,940.000,1030.000,,2046
828E,6971533860420,,眼线笔,DELINEADOR DE OJOS,720.000,790.000,,2046
LDR01,20201120058,,化妆刷,BROCHAS,3080.000,3390.000,,2046
LDR02,20201120059,,化妆刷,SET DE BROCHAS,4180.000,4600.000,,2046
LDR03,20201120060,,化妆刷,SET DE BROCHAS,4180.000,4600.000,,2046
LDR04,20201120061,,化妆刷,BROCHAS,4950.000,5450.000,,2046
A0001,MP12022668669,,眼线笔,DELINEADOR DE OJOS,1050.000,1160.000,,2046
2001,697162622006,,排种植睫毛镀金盒,PESTANAS DE POSTIZAS,1650.000,1820.000,,2046
6021,6918120060214,,5D假睫毛,PESTANAS DE POSTIZAS,610.000,670.000,,2046
6024,6919040060247,,6D假睫毛,PESTANAS DE POSTIZAS,610.000,670.000,,2046
9020,692010009020,,5D假睫毛,PESTANAS DE POSTIZAS,770.000,850.000,,2046
1931,6903323619314,,爱心带梳睫毛夹,RIZADOR DE PESTANAS,640.000,700.000,,2046
66003,8588988660031,,电度鸭舌睫毛夹,RIZADOR DE PESTANAS,770.000,850.000,,2046
66002,8588988660024,,永黑双色睫毛夹,RIZADOR DE PESTANAS,720.000,790.000,,2046
66006,858898866006,,睫毛卷,CEPILLO DE PESTANAS,300.000,300.000,,2046
66007,8588988660079,,睫毛夹条,TIRAS DE PESTAÑAS,390.000,500.000,,2046
66009,858898866009,,死皮钳,CORTAS CUTICULA,980.000,1200.000,,2046
66011,858898866011,,死皮剪,CORTA CUTCULAS,1320.000,1500.000,46美甲系列--美甲死皮剪 CORTA DE UNA,2046
YZX21,13216225714,,三面黑色豆腐块4色混10PCS,LIMAS 10PCS,1980.000,2180.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
YZX15,13216225715,,豆腐块10PCS,LIMAS 10PCS,1980.000,2180.000,,2046
YZX19,13216225719,,印花半圆砂条100/1804色 25PCS,LIMAS 25PCS,6050.000,6660.000,,2046
NK03,6948625794356,,极光蝴蝶,Naildecoration,880.000,970.000,,2046
NK07,694862584356,,玉化蝴蝶,Naildecoration,940.000,1030.000,,2046
NK01,6948625794366,,极光细片,Naildecoration,720.000,790.000,,2046
NK04,6948625524366,,捷克钻,Naildecoration,720.000,790.000,,2046
NK08,6948625573325,,晶钻片8色,Naildecoration,730.000,800.000,,2046
SNH202102131,2020303757058,,收纳盒,CAJA DE ALMACENAJE,850.000,900.000,,2046
NK09,6948625782754,,打磨头,FRESAS O BROCAS DE CERAMICA PARA TORNO-MANICURE,1650.000,1820.000,,2046
NK05,6948625782358,,魔镜笔+贴纸,stickers,1650.000,1820.000,,2046
GHY10112,,,美容木条,palo de belleza,330.000,360.000,,2046
GHY101139,2854010113902,,染发梳子,PEINE PARA TINTE DE CABELLO,390.000,430.000,,2046
GHY101140,2854010114008,,B006双面染发梳混色,PEINE DE TINTE DE PELO DE DOBLE,440.000,480.000,65沙龙系列--烫染工具 capas ,peinesta ,posillos de tinturap,2046
GHY101314,2854010131401,,剪刀套装,SET DE TIJERAS,1850.000,2040.000,,2046
GHY101321,2854010132002,,染发碗四件套,SET DE POCILLO Y BROCHA,1100.000,1300.000,65沙龙系列--烫染工具 capas ,peinesta ,posillos de tinturap,2046
NK06,6948625766358,,镭射亮片,Naildecoration,530.000,580.000,,2046
NK02,6948625766358,,猫眼蝴蝶,Naildecoration,990.000,1200.000,,2046
NKHDZT,,,,STICKERS,610.000,670.000,,2046
MS212,,,打磨机,TORNO MANICURE,22000.000,24200.000,,2046
YH8016X,7891165380167,,化妆箱,SET DE MALETA 3Y1,13000.000,14300.000,,2046
JMD304,6921008369446,,美甲打磨机,TORNO DE UÑAS,23000.000,25300.000,,2046
MST7,,,光疗灯  特价不参与折扣,LAMPARA  SIN DESCUENTO,2000.000,2400.000,38美甲系列--打磨机 美甲灯 tornos y lamparas de manicura,2046
MSH2plus,,,美甲灯,LAMPARA PARA UNAS,12100.000,13310.000,,2046
MS606,,,打磨机,TORNO MANICURE,30800.000,33880.000,,2046
441091,7804666441091,,Mflora 发膜300grs 荨麻,CREMA TRATA ORTIGA 300grs,1250.000,1250.000,,2046
441084,7804666441084,,Mflora 发膜300grs 蓖麻,CREMA TRATA RICINO 300grs,1250.000,1250.000,,2046
441046,7804666441046,,Mflora 发膜300grs 玫瑰,CREMA TRATA ROSAM 300grs,1250.000,1250.000,,2046
440100,7804666440100,,护发精油,ACEITE ORTIGA,1510.000,1680.000,,2046
D23,4512566835782,,塑料压瓶,BOTELLA DE PRENSA DE PLASITICO,590.000,600.000,,2046
D18,6905088662185,,塑料压瓶 不含税不打折,BOTELLA DE PRENSA DE PLASITICO SIN DESCUENTO,590.000,600.000,4月30号妆典粉色框,2046
K89,6905088662895,,塑料甲片,UNAS POSTIZAS,970.000,1070.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
K91,6905088662918,,塑料甲片,UNAS POSTIZAS,970.000,1070.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
K87,6905088662871,,塑料甲片,UNAS POSTIZAS,970.000,1070.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
K88,6905088662888,,塑料甲片,UNAS POSTIZAS,880.000,970.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
K28,6905088662284,,塑料甲片,UNAS POSTIZAS,1650.000,1820.000,,2046
K35,6905088662352,,塑料甲片,UNAS POSTIZAS,1050.000,1160.000,,2046
G30,6905088662307,,塑料甲片,UNAS POSTIZAS,1320.000,1450.000,,2046
HT007,9001001677896,,100片盒装长尖甲,UNAS POSTIZAS,770.000,850.000,,2046
HT018,9001001677872,,100片盒装方头法式,UNAS POSTIZAS,770.000,850.000,,2046
YLJPA020,9001001677865,,100片盒装法式边,UNAS POSTIZAS,770.000,850.000,,2046
YLJPA019,9001001677858,,100片盒装短款法式,UNAS POSTIZAS,610.000,670.000,,2046
YLJPA034,9001001677841,,100片盒装新款全贴,UNAS POSTIZAS,770.000,850.000,,2046
YLJPA003,9001001677834,,100片盒装法式半贴,UNAS POSTIZAS,770.000,850.000,,2046
YLJPD002,9001001677827,,100片盒装2#延长甲,UNAS POSTIZAS,1320.000,1450.000,,2046
YLJPD006,9001001677810,,100片盒装6#延长甲,UNAS POSTIZAS,1320.000,1450.000,,2046
YLJPD009,5201366201390,,120片盒装9#延长甲,UNAS POSTIZAS,1650.000,1820.000,,2046
YLJPD010,7890061035430,,120片盒装10#延长甲,UNAS POSTIZAS,1650.000,1820.000,,2046
YLJZ003,,,opp水晶夹子,PINZAS DE MANICURE,350.000,390.000,,2046
YL02,6948625795366,,4 个装葫芦、水滴、斜切配,SET  DE ESPONJA DE MAQUILLAJE,1150.000,1300.000,,2046
YL03,6948625795274,,亚克力盒葫芦、水滴、斜切配,ESPONJA DE MAQUILLAJE,500.000,600.000,,2046
YL04,6948625795199,,练习毛,,0.000,0.000,,2046
JR01,6948625879547,,5支螺旋杆点花针,PINCELES DE ARTE DE UNAS,550.000,610.000,,2046
JR02,6948625879554,,斑马8支彩绘笔,PINCELES DE ARTE DE UNAS,1380.000,1520.000,,2046
JR04,6948625879578,,螺旋杆水晶笔8号套管,PINCELES DE ARTE DE UNAS,440.000,500.000,,2046
JR05,6948625871787,,螺旋杆水晶笔10号套管 10PCS,PINCELES DE ARTE DE UNAS 10PCS,440.000,500.000,,2046
JR06,6948625879592,,螺旋杆水晶笔12号套管,PINCELES DE ARTE DE UNAS,440.000,500.000,,2046
JR07,6948625879103,,紫色海浪杆五支点花针,PINCELES DE ARTE DE UNAS  5PCS,550.000,600.000,,2046
JR08,6948625879110,,玫瑰金新款拉线笔,PINCELES DE ARTE DE UNAS,1650.000,1820.000,,2046
JR09,6948625879127,,三支黑色大头杆,PINCELES DE ARTE DE UNAS,550.000,610.000,,2046
JR10,6948625879134,,点钻蜡笔混色,DIAMOND PAINTING PEN,1650.000,1820.000,,2046
JR12,6948625879141,,盒装防溢夹8个装,,880.000,970.000,,2046
JR13,6948625879165,,马蹄纸托100PCS,PAPEL MOLDE PARA UNAS,940.000,1030.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
JR14,6948625879172,,方形纸托500PCS,PAPEL MOLDE PARA UNAS,1650.000,1820.000,,2046
JR15,6948625879189,,方形纸托100pcs,PAPEL MOLDE PARA UNAS,450.000,540.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
JR16,6948625879196,,马蹄纸托500pcs,PAPEL MOLDE PARA UNAS,2500.000,2800.000,,2046
XDM39#,,,塑料搅拌棒,PALETAS DE PLASTICO PARA DEPILAR,330.000,360.000,,2046
XDM10,6973690880051,,蜡棒 50PCS,PALETAS PARA DEPILAR DE SILICON 50PCS,330.000,400.000,,2046
FXS005B,6902201209005,,海绵菱 100/180泡沫指甲锉 10PCS,LIMAS 10PCS,2420.000,2660.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
FXS005D,6902201209006,,海绵菱 100/180泡沫指甲锉 10PCS,LIMAS 10PCS,2420.000,2660.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
FXS005,6902201209007,,海绵菱 100/180泡沫指甲锉  10PCS,LIMAS 10PCS,2420.000,2660.000,75特价指甲50%折扣OFERTA DE UNAS,  请分开单独下单,2046
FXE018A,6902201209008,,紫心灰菱 100/180泡沫指甲锉,LIMAS,5000.000,5500.000,,2046
FXE018D,6902201209009,,紫心灰半 100/180泡沫指甲锉,LIMAS,5000.000,5500.000,,2046
FXE018C,6902201209010,,紫心灰方 100/180泡沫指甲锉,LIMAS,5000.000,5500.000,,2046
FXT002,6902201209014,,黑豆腐块（3色混）泡沫指甲锉 12PCS,LIMAS 12PCS,2380.000,2620.000,,2046
FXS016,6902201209015,,Yes小方块泡沫指甲锉  40PCS,LIMAS 40PCS,2200.000,2420.000,,2046
DMJ101260,,,带皮带夹笔卡套（白色）美甲打磨机,TORNO MANICURE,24200.000,26620.000,,2046
JG1,,,6色亮片美甲装饰品,DECORACIONES DE UNAS 6COLORES,390.000,430.000,,2046
JG2,,,12色亮片美甲装饰品,DECORACIONES DE UNAS 12COLORES,1710.000,1880.000,,2046
JG3,,,增盒亮片美甲装饰品,DECORACIONES DE UNAS,990.000,1090.000,,2046
JG4,,,星空转印纸美甲装饰品,PAPEL DE CIELO ESTRELLADO,1100.000,1210.000,,2046
200560,7896433200560,,摩洛哥喷雾定型水,TERMO PROTECTOR ARGAN,3850.000,4240.000,,2046
200567,7896433200567,,喷雾定型水,TERMO PROTECTOR -FASE,3850.000,4240.000,,2046
262846,748262846,,发膜马油膏,CREMA BALSAMICA DE CABALLO,2000.000,2500.000,,2046
100037,7809615100037,,发膜荨麻膏,CREMA BALSAMICA DE ORTIGA,2000.000,2250.000,,2046
150722,285150722,,发膜椰子膏,CREMA BALSAMICA DE COCO,2000.000,2250.000,,2046
4303776,7890193241009932430376,,洗护三件套,ALISADO CIRUGIA CAPILAR 3 PASOS 1L,11500.000,12500.000,,2046
43037aa77,7890193241009932430377,,洗护两件套,ALISADO CIRUGIA CAPILAR 2 PASOS 1L,10000.000,11000.000,,2046
551021,9571983551021,,OIL发膜 紫 白 黄 红 蓝,EXPERTLINE OIL,1600.000,1800.000,,2046
948658,0723707948658,,护色发膜 紫色 蓝色 黑色,MATIZADOR VIOLETA BLACK AZUL 1L,4250.000,4500.000,,2046
SA20091,,,,,350.000,400.000,,2046
CREMAVAB,CREMAVAB,,洗发水与护发素,PLATINUM CREMA Y SHAMPOO,1800.000,2000.000,,2046
948665,0723707948665,,EVERGLAM发膜 1L,BOTOX ALISNTE BRASIL CACAU 1L 不参与折扣,5500.000,6000.000,,2046
948641,0723707948641,,EVERGLAM洗发2件套 960ML,BIOPLASTICA SHANMPOO Y PLASTIC 960ML 不参与折扣,11000.000,12650.000,,2046
8.03257E+12,,,,,480.000,550.000,,2046
948634,0723707948634,,PLASTIFICADO BLACK,EVERGLAM洗发两件套黑色 960ml 不参与折扣,11000.000,12650.000,,2046
121089,121089,,ACEITE COCO,按摩护发精油 不参与折扣,2750.000,3030.000,,2046
111089,7881909111089,,ACEITES DE RICINO,多用精油 不参与折扣,2750.000,3030.000,,2046
105,,,化妆箱,MALETA DE MAQUILLAJES,18150.000,19970.000,,2046
105F,8435658302329,,,MALETA DE MAQUILLAJE,20000.000,24000.000,,2046
09,,,化妆箱,MALETA DE MAQUILLAJES,52800.000,58080.000,,2046
08,892369867611,,化妆箱,MALETA GRANDE DE MANICURA,63800.000,70180.000,,2046
BQ101,781759800101,,美甲打磨器,TORNO DE MANICURE,25300.000,27830.000,,2046
SS1063,7817598001063,,大热风梳（卷）,PEINE DE AIRE CALIENTE,8250.000,9080.000,,2046
ZJQ313027,6911183130276,,大号单面硅胶指甲钳 混色 8.2CM 1PC,CORTAUNAS,750.000,830.000,,2046
ZJQ313026,6911183130269,,大号半包喷漆指甲钳 混色 8CM  1PC,CORTAUNAS,750.000,830.000,,2046
ZJQ313216,6911183132164,,大号指甲钳炫彩7.8CM 1PC,CORTAUNAS,790.000,870.000,,2046
ZJQ313174/ZJQ313161,6911183131747,,大小镜光指甲钳套装2PCS,CORTAUNAS,880.000,970.000,,2046
MRJ312360,6911183123605,,渐变色美容剪A平,TIJERAS DE PELUQUERO,750.000,830.000,,2046
MJ314269,6911183142699,,大号批花眉夹平口混色 9.5CM  1PC,PINZA DE CEJAS,550.000,700.000,,2046
MJ314192,6911183141920,,半金眉夹大网纹9CM 1PC,PINZA DE CEJAS,660.000,800.000,,2046
SPJ316136,6911183161362,,塑料柄死皮剪混色 1PC,CORTAS CUTICULA,640.000,700.000,,2046
SPJ316068,6911183160686,,镜光单弹死皮剪 1PC,CORTAS CUTICULA,1320.000,1450.000,,2046
SPJ316065,6911183160655,,双簧死皮剪混色 1PC,CORTAS CUTICULA,1760.000,1940.000,,2046
MRJ312096,6911183120963,,理发剪牙剪  1PC,TIJERAS DE PELUQUERO,1980.000,2180.000,,2046
SPT317039,6911183170395,,钢推 一推一刀14CM 1PC,REPUJADOR DE CUTICULA,770.000,850.000,,2046
DZB330001,6911183300013,,双头点钻笔套装 5PCS 混色,PINCELES,660.000,730.000,,2046
DZB330021,6911183300211,,光疗笔套装 5PCS 混色,PINCELES,2200.000,2420.000,44美甲系列--指甲笔,2046
BZJC15051,6911183150519,,方形指甲锉加厚 混色 1PC,,300.000,350.000,,2046
FZQ333009,6911183330096,,心形分指器 混色 2PCS,,390.000,400.000,,2046
JP320197,6911183201976,,双面指甲刷混色 1PC,CEPILLO DE UNAS DE DOBLE CARA,500.000,550.000,,2046
TZ328161,6911183281619,,套装3PCS（2PCS牛角刷+磨脚石）,CEPILLOS+LIMA PIEDRAS DE PIES,610.000,670.000,,2046
TZ328052,6911183280520,,美容剪眉夹套装2PCS,JUEGO DE PINZAS PARA CEJAS CORTADAS,450.000,500.000,,2046
TZ328235,6911183282357,,套装（4PCS）死皮剪美容剪指甲剪指甲锉,SET DE MANICURE 4 PCS,2090.000,2300.000,,2046
YYS340040,6911183400409,,眉梳眉刷(4PCS),PEINE Y CEPILLO PARA CEJAS 4PCS,350.000,400.000,,2046
HZS231074,6911182310747,,化妆刷套装10PCS,SET DE BROCHAS 10PCS,2700.000,2420.000,,2046
HZS231076,6911182310761,,化妆刷套装12PCS,SET DE BROCHAS 12PCS,2750.000,3030.000,,2046
SPJ316073,6911183160730,,线锉死皮剪 1PC,CORTAS CUTICULA,1650.000,1820.000,,2046
KM2026,6955549320260,,剃须刀（USB）,MAQUINA PARA RASURAR,16500.000,19800.000,61沙龙系列--电动理发剪 剃须刀 maquina de afeitar y cortar cabel,2046
YL78041,6513256914013,,美甲杯,VASO DE MONOMERO,250.000,300.000,40美甲系列--美甲工具 纸托 手枕 papel de molde para unas,2046
